date,blood_group,units_demanded
2021-04-29,O,472
2021-04-30,A,281
2021-04-30,AB,54
2021-04-30,B,301
2021-04-30,O,424
2021-05-01,A,295
2021-05-01,AB,55
2021-05-01,B,303
2021-05-01,O,473
2021-05-02,A,292
2021-05-02,AB,52
2021-05-02,B,293
2021-05-02,O,460
2021-05-03,A,325
2021-05-03,AB,55
2021-05-03,B,378
2021-05-03,O,480
2021-05-04,A,301
2021-05-04,AB,61
2021-05-04,B,323
2021-05-04,O,411
2021-05-05,A,287
2021-05-05,AB,61
2021-05-05,B,294
2021-05-05,O,462
2021-05-06,A,298
2021-05-06,AB,53
2021-05-06,B,319
2021-05-06,O,456
2021-05-07,A,293
2021-05-07,AB,60
2021-05-07,B,287
2021-05-07,O,438
2021-05-08,A,234
2021-05-08,AB,52
2021-05-08,B,275
2021-05-08,O,429
2021-05-09,A,258
2021-05-09,AB,49
2021-05-09,B,287
2021-05-09,O,394
2021-05-10,A,245
2021-05-10,AB,66
2021-05-10,B,281
2021-05-10,O,1160
2021-05-11,A,238
2021-05-11,AB,53
2021-05-11,B,274
2021-05-11,O,433
2021-05-12,A,227
2021-05-12,AB,55
2021-05-12,B,295
2021-05-12,O,361
2021-05-13,A,230
2021-05-13,AB,48
2021-05-13,B,275
2021-05-13,O,382
2021-05-14,A,216
2021-05-14,AB,49
2021-05-14,B,277
2021-05-14,O,418
2021-05-15,A,204
2021-05-15,AB,43
2021-05-15,B,261
2021-05-15,O,400
2021-05-16,A,207
2021-05-16,AB,57
2021-05-16,B,309
2021-05-16,O,412
2021-05-17,A,256
2021-05-17,AB,48
2021-05-17,B,289
2021-05-17,O,432
2021-05-18,A,265
2021-05-18,AB,38
2021-05-18,B,334
2021-05-18,O,422
2021-05-19,A,224
2021-05-19,AB,44
2021-05-19,B,319
2021-05-19,O,454
2021-05-20,A,293
2021-05-20,AB,44
2021-05-20,B,327
2021-05-20,O,475
2021-05-21,A,272
2021-05-21,AB,57
2021-05-21,B,345
2021-05-21,O,491
2021-05-22,A,259
2021-05-22,AB,63
2021-05-22,B,357
2021-05-22,O,449
2021-05-23,A,289
2021-05-23,AB,58
2021-05-23,B,334
2021-05-23,O,481
2021-05-24,A,324
2021-05-24,AB,47
2021-05-24,B,392
2021-05-24,O,528
2021-05-25,A,316
2021-05-25,AB,50
2021-05-25,B,317
2021-05-25,O,510
2021-05-26,A,322
2021-05-26,AB,53
2021-05-26,B,363
2021-05-26,O,546
2021-05-27,A,330
2021-05-27,AB,58
2021-05-27,B,362
2021-05-27,O,794
2021-05-28,A,302
2021-05-28,AB,47
2021-05-28,B,361
2021-05-28,O,578
2021-05-29,A,323
2021-05-29,AB,52
2021-05-29,B,344
2021-05-29,O,517
2021-05-30,A,307
2021-05-30,AB,53
2021-05-30,B,350
2021-05-30,O,486
2021-05-31,A,317
2021-05-31,AB,74
2021-05-31,B,371
2021-05-31,O,547
2021-06-01,A,301
2021-06-01,AB,42
2021-06-01,B,358
2021-06-01,O,510
2021-06-02,A,328
2021-06-02,AB,67
2021-06-02,B,370
2021-06-02,O,485
2021-06-03,A,314
2021-06-03,AB,58
2021-06-03,B,389
2021-06-03,O,501
2021-06-04,A,306
2021-06-04,AB,62
2021-06-04,B,389
2021-06-04,O,503
2021-06-05,A,299
2021-06-05,AB,65
2021-06-05,B,314
2021-06-05,O,439
2021-06-06,A,302
2021-06-06,AB,60
2021-06-06,B,342
2021-06-06,O,477
2021-06-07,A,316
2021-06-07,AB,65
2021-06-07,B,360
2021-06-07,O,528
2021-06-08,A,330
2021-06-08,AB,61
2021-06-08,B,376
2021-06-08,O,529
2021-06-09,A,315
2021-06-09,AB,64
2021-06-09,B,381
2021-06-09,O,509
2021-06-10,A,339
2021-06-10,AB,84
2021-06-10,B,374
2021-06-10,O,493
2021-06-11,A,381
2021-06-11,AB,66
2021-06-11,B,374
2021-06-11,O,537
2021-06-12,A,285
2021-06-12,AB,56
2021-06-12,B,387
2021-06-12,O,482
2021-06-13,A,341
2021-06-13,AB,66
2021-06-13,B,388
2021-06-13,O,498
2021-06-14,A,362
2021-06-14,AB,67
2021-06-14,B,401
2021-06-14,O,596
2021-06-15,A,340
2021-06-15,AB,76
2021-06-15,B,390
2021-06-15,O,539
2021-06-16,A,315
2021-06-16,AB,69
2021-06-16,B,403
2021-06-16,O,557
2021-06-17,A,341
2021-06-17,AB,83
2021-06-17,B,424
2021-06-17,O,554
2021-06-18,A,358
2021-06-18,AB,71
2021-06-18,B,436
2021-06-18,O,601
2021-06-19,A,326
2021-06-19,AB,64
2021-06-19,B,384
2021-06-19,O,528
2021-06-20,A,334
2021-06-20,AB,76
2021-06-20,B,345
2021-06-20,O,527
2021-06-21,A,363
2021-06-21,AB,73
2021-06-21,B,445
2021-06-21,O,563
2021-06-22,A,354
2021-06-22,AB,88
2021-06-22,B,343
2021-06-22,O,531
2021-06-23,A,347
2021-06-23,AB,72
2021-06-23,B,415
2021-06-23,O,552
2021-06-24,A,316
2021-06-24,AB,88
2021-06-24,B,395
2021-06-24,O,512
2021-06-25,A,357
2021-06-25,AB,78
2021-06-25,B,391
2021-06-25,O,517
2021-06-26,A,334
2021-06-26,AB,83
2021-06-26,B,351
2021-06-26,O,489
2021-06-27,A,318
2021-06-27,AB,63
2021-06-27,B,380
2021-06-27,O,510
2021-06-28,A,339
2021-06-28,AB,66
2021-06-28,B,381
2021-06-28,O,487
2021-06-29,A,310
2021-06-29,AB,75
2021-06-29,B,410
2021-06-29,O,535
2021-06-30,A,328
2021-06-30,AB,61
2021-06-30,B,368
2021-06-30,O,494
2021-07-01,A,307
2021-07-01,AB,93
2021-07-01,B,379
2021-07-01,O,495
2021-07-02,A,357
2021-07-02,AB,86
2021-07-02,B,441
2021-07-02,O,537
2021-07-03,A,295
2021-07-03,AB,75
2021-07-03,B,375
2021-07-03,O,480
2021-07-04,A,277
2021-07-04,AB,73
2021-07-04,B,379
2021-07-04,O,510
2021-07-05,A,316
2021-07-05,AB,77
2021-07-05,B,385
2021-07-05,O,503
2021-07-06,A,347
2021-07-06,AB,86
2021-07-06,B,373
2021-07-06,O,519
2021-07-07,A,299
2021-07-07,AB,78
2021-07-07,B,376
2021-07-07,O,536
2021-07-08,A,304
2021-07-08,AB,66
2021-07-08,B,374
2021-07-08,O,538
2021-07-09,A,289
2021-07-09,AB,79
2021-07-09,B,387
2021-07-09,O,471
2021-07-10,A,287
2021-07-10,AB,76
2021-07-10,B,324
2021-07-10,O,435
2021-07-11,A,266
2021-07-11,AB,55
2021-07-11,B,361
2021-07-11,O,461
2021-07-12,A,302
2021-07-12,AB,78
2021-07-12,B,376
2021-07-12,O,513
2021-07-13,A,286
2021-07-13,AB,58
2021-07-13,B,325
2021-07-13,O,450
2021-07-14,A,289
2021-07-14,AB,58
2021-07-14,B,314
2021-07-14,O,427
2021-07-15,A,278
2021-07-15,AB,48
2021-07-15,B,322
2021-07-15,O,445
2021-07-16,A,262
2021-07-16,AB,72
2021-07-16,B,335
2021-07-16,O,411
2021-07-17,A,208
2021-07-17,AB,57
2021-07-17,B,305
2021-07-17,O,346
2021-07-18,A,237
2021-07-18,AB,57
2021-07-18,B,343
2021-07-18,O,399
2021-07-19,A,241
2021-07-19,AB,56
2021-07-19,B,298
2021-07-19,O,413
2021-07-20,A,220
2021-07-20,AB,53
2021-07-20,B,304
2021-07-20,O,366
2021-07-21,A,233
2021-07-21,AB,49
2021-07-21,B,301
2021-07-21,O,369
2021-07-22,A,252
2021-07-22,AB,63
2021-07-22,B,256
2021-07-22,O,367
2021-07-23,A,234
2021-07-23,AB,45
2021-07-23,B,281
2021-07-23,O,374
2021-07-24,A,214
2021-07-24,AB,45
2021-07-24,B,257
2021-07-24,O,336
2021-07-25,A,233
2021-07-25,AB,52
2021-07-25,B,294
2021-07-25,O,391
2021-07-26,A,245
2021-07-26,AB,61
2021-07-26,B,293
2021-07-26,O,401
2021-07-27,A,215
2021-07-27,AB,45
2021-07-27,B,259
2021-07-27,O,370
2021-07-28,A,211
2021-07-28,AB,58
2021-07-28,B,242
2021-07-28,O,411
2021-07-29,A,274
2021-07-29,AB,59
2021-07-29,B,276
2021-07-29,O,372
2021-07-30,A,253
2021-07-30,AB,56
2021-07-30,B,276
2021-07-30,O,404
2021-07-31,A,212
2021-07-31,AB,50
2021-07-31,B,256
2021-07-31,O,382
2021-08-01,A,233
2021-08-01,AB,59
2021-08-01,B,288
2021-08-01,O,407
2021-08-02,A,242
2021-08-02,AB,66
2021-08-02,B,301
2021-08-02,O,428
2021-08-03,A,221
2021-08-03,AB,56
2021-08-03,B,273
2021-08-03,O,406
2021-08-04,A,239
2021-08-04,AB,58
2021-08-04,B,295
2021-08-04,O,424
2021-08-05,A,246
2021-08-05,AB,61
2021-08-05,B,265
2021-08-05,O,414
2021-08-06,A,234
2021-08-06,AB,67
2021-08-06,B,274
2021-08-06,O,450
2021-08-07,A,256
2021-08-07,AB,43
2021-08-07,B,266
2021-08-07,O,417
2021-08-08,A,239
2021-08-08,AB,57
2021-08-08,B,277
2021-08-08,O,453
2021-08-09,A,257
2021-08-09,AB,68
2021-08-09,B,261
2021-08-09,O,430
2021-08-10,A,250
2021-08-10,AB,61
2021-08-10,B,314
2021-08-10,O,449
2021-08-11,A,281
2021-08-11,AB,55
2021-08-11,B,321
2021-08-11,O,464
2021-08-12,A,271
2021-08-12,AB,66
2021-08-12,B,293
2021-08-12,O,446
2021-08-13,A,281
2021-08-13,AB,69
2021-08-13,B,322
2021-08-13,O,487
2021-08-14,A,266
2021-08-14,AB,62
2021-08-14,B,275
2021-08-14,O,426
2021-08-15,A,273
2021-08-15,AB,58
2021-08-15,B,311
2021-08-15,O,489
2021-08-16,A,275
2021-08-16,AB,72
2021-08-16,B,305
2021-08-16,O,489
2021-08-17,A,265
2021-08-17,AB,71
2021-08-17,B,284
2021-08-17,O,508
2021-08-18,A,295
2021-08-18,AB,51
2021-08-18,B,292
2021-08-18,O,522
2021-08-19,A,282
2021-08-19,AB,72
2021-08-19,B,327
2021-08-19,O,482
2021-08-20,A,327
2021-08-20,AB,63
2021-08-20,B,304
2021-08-20,O,567
2021-08-21,A,264
2021-08-21,AB,71
2021-08-21,B,310
2021-08-21,O,464
2021-08-22,A,300
2021-08-22,AB,79
2021-08-22,B,320
2021-08-22,O,538
2021-08-23,A,318
2021-08-23,AB,69
2021-08-23,B,340
2021-08-23,O,528
2021-08-24,A,313
2021-08-24,AB,71
2021-08-24,B,339
2021-08-24,O,483
2021-08-25,A,292
2021-08-25,AB,75
2021-08-25,B,329
2021-08-25,O,554
2021-08-26,A,325
2021-08-26,AB,72
2021-08-26,B,346
2021-08-26,O,558
2021-08-27,A,315
2021-08-27,AB,78
2021-08-27,B,333
2021-08-27,O,506
2021-08-28,A,300
2021-08-28,AB,56
2021-08-28,B,357
2021-08-28,O,507
2021-08-29,A,291
2021-08-29,AB,83
2021-08-29,B,375
2021-08-29,O,507
2021-08-30,A,348
2021-08-30,AB,73
2021-08-30,B,392
2021-08-30,O,571
2021-08-31,A,332
2021-08-31,AB,90
2021-08-31,B,385
2021-08-31,O,626
2021-09-01,A,357
2021-09-01,AB,83
2021-09-01,B,366
2021-09-01,O,636
2021-09-02,A,339
2021-09-02,AB,98
2021-09-02,B,398
2021-09-02,O,554
2021-09-03,A,317
2021-09-03,AB,99
2021-09-03,B,372
2021-09-03,O,592
2021-09-04,A,303
2021-09-04,AB,80
2021-09-04,B,382
2021-09-04,O,558
2021-09-05,A,302
2021-09-05,AB,73
2021-09-05,B,418
2021-09-05,O,580
2021-09-06,A,348
2021-09-06,AB,81
2021-09-06,B,423
2021-09-06,O,581
2021-09-07,A,337
2021-09-07,AB,87
2021-09-07,B,407
2021-09-07,O,600
2021-09-08,A,337
2021-09-08,AB,129
2021-09-08,B,417
2021-09-08,O,690
2021-09-09,A,350
2021-09-09,AB,92
2021-09-09,B,408
2021-09-09,O,591
2021-09-10,A,349
2021-09-10,AB,75
2021-09-10,B,418
2021-09-10,O,594
2021-09-11,A,320
2021-09-11,AB,66
2021-09-11,B,366
2021-09-11,O,551
2021-09-12,A,325
2021-09-12,AB,78
2021-09-12,B,410
2021-09-12,O,544
2021-09-13,A,349
2021-09-13,AB,71
2021-09-13,B,415
2021-09-13,O,671
2021-09-14,A,371
2021-09-14,AB,82
2021-09-14,B,390
2021-09-14,O,624
2021-09-15,A,369
2021-09-15,AB,88
2021-09-15,B,432
2021-09-15,O,580
2021-09-16,A,365
2021-09-16,AB,84
2021-09-16,B,448
2021-09-16,O,640
2021-09-17,A,358
2021-09-17,AB,76
2021-09-17,B,449
2021-09-17,O,656
2021-09-18,A,334
2021-09-18,AB,92
2021-09-18,B,411
2021-09-18,O,570
2021-09-19,A,351
2021-09-19,AB,76
2021-09-19,B,435
2021-09-19,O,572
2021-09-20,A,377
2021-09-20,AB,77
2021-09-20,B,447
2021-09-20,O,661
2021-09-21,A,381
2021-09-21,AB,72
2021-09-21,B,437
2021-09-21,O,662
2021-09-22,A,353
2021-09-22,AB,86
2021-09-22,B,472
2021-09-22,O,668
2021-09-23,A,374
2021-09-23,AB,85
2021-09-23,B,397
2021-09-23,O,615
2021-09-24,A,349
2021-09-24,AB,74
2021-09-24,B,413
2021-09-24,O,676
2021-09-25,A,326
2021-09-25,AB,71
2021-09-25,B,413
2021-09-25,O,607
2021-09-26,A,339
2021-09-26,AB,78
2021-09-26,B,413
2021-09-26,O,605
2021-09-27,A,357
2021-09-27,AB,74
2021-09-27,B,434
2021-09-27,O,634
2021-09-28,A,367
2021-09-28,AB,82
2021-09-28,B,461
2021-09-28,O,591
2021-09-29,A,334
2021-09-29,AB,68
2021-09-29,B,439
2021-09-29,O,636
2021-09-30,A,363
2021-09-30,AB,80
2021-09-30,B,429
2021-09-30,O,594
2021-10-01,A,302
2021-10-01,AB,81
2021-10-01,B,376
2021-10-01,O,600
2021-10-02,A,278
2021-10-02,AB,66
2021-10-02,B,387
2021-10-02,O,567
2021-10-03,A,287
2021-10-03,AB,55
2021-10-03,B,386
2021-10-03,O,548
2021-10-04,A,322
2021-10-04,AB,115
2021-10-04,B,443
2021-10-04,O,621
2021-10-05,A,309
2021-10-05,AB,74
2021-10-05,B,386
2021-10-05,O,615
2021-10-06,A,297
2021-10-06,AB,71
2021-10-06,B,399
2021-10-06,O,592
2021-10-07,A,323
2021-10-07,AB,55
2021-10-07,B,382
2021-10-07,O,573
2021-10-08,A,357
2021-10-08,AB,105
2021-10-08,B,406
2021-10-08,O,570
2021-10-09,A,260
2021-10-09,AB,59
2021-10-09,B,362
2021-10-09,O,539
2021-10-10,A,292
2021-10-10,AB,72
2021-10-10,B,393
2021-10-10,O,596
2021-10-11,A,369
2021-10-11,AB,74
2021-10-11,B,427
2021-10-11,O,593
2021-10-12,A,326
2021-10-12,AB,68
2021-10-12,B,381
2021-10-12,O,575
2021-10-13,A,322
2021-10-13,AB,63
2021-10-13,B,413
2021-10-13,O,553
2021-10-14,A,349
2021-10-14,AB,66
2021-10-14,B,423
2021-10-14,O,562
2021-10-15,A,332
2021-10-15,AB,67
2021-10-15,B,423
2021-10-15,O,601
2021-10-16,A,313
2021-10-16,AB,61
2021-10-16,B,341
2021-10-16,O,513
2021-10-17,A,288
2021-10-17,AB,147
2021-10-17,B,394
2021-10-17,O,555
2021-10-18,A,322
2021-10-18,AB,57
2021-10-18,B,422
2021-10-18,O,582
2021-10-19,A,316
2021-10-19,AB,60
2021-10-19,B,402
2021-10-19,O,535
2021-10-20,A,307
2021-10-20,AB,61
2021-10-20,B,365
2021-10-20,O,560
2021-10-21,A,349
2021-10-21,AB,65
2021-10-21,B,372
2021-10-21,O,559
2021-10-22,A,280
2021-10-22,AB,67
2021-10-22,B,390
2021-10-22,O,603
2021-10-23,A,264
2021-10-23,AB,59
2021-10-23,B,353
2021-10-23,O,503
2021-10-24,A,289
2021-10-24,AB,49
2021-10-24,B,377
2021-10-24,O,504
2021-10-25,A,305
2021-10-25,AB,59
2021-10-25,B,370
2021-10-25,O,560
2021-10-26,A,319
2021-10-26,AB,62
2021-10-26,B,358
2021-10-26,O,537
2021-10-27,A,269
2021-10-27,AB,56
2021-10-27,B,384
2021-10-27,O,507
2021-10-28,A,299
2021-10-28,AB,62
2021-10-28,B,353
2021-10-28,O,479
2021-10-29,A,330
2021-10-29,AB,52
2021-10-29,B,347
2021-10-29,O,769
2021-10-30,A,259
2021-10-30,AB,75
2021-10-30,B,339
2021-10-30,O,473
2021-10-31,A,285
2021-10-31,AB,67
2021-10-31,B,352
2021-10-31,O,512
2021-11-01,A,314
2021-11-01,AB,58
2021-11-01,B,352
2021-11-01,O,580
2021-11-02,A,299
2021-11-02,AB,53
2021-11-02,B,341
2021-11-02,O,533
2021-11-03,A,308
2021-11-03,AB,53
2021-11-03,B,372
2021-11-03,O,525
2021-11-04,A,277
2021-11-04,AB,60
2021-11-04,B,363
2021-11-04,O,566
2021-11-05,A,302
2021-11-05,AB,59
2021-11-05,B,333
2021-11-05,O,553
2021-11-06,A,275
2021-11-06,AB,44
2021-11-06,B,350
2021-11-06,O,520
2021-11-07,A,315
2021-11-07,AB,69
2021-11-07,B,356
2021-11-07,O,546
2021-11-08,A,321
2021-11-08,AB,71
2021-11-08,B,333
2021-11-08,O,583
2021-11-09,A,305
2021-11-09,AB,70
2021-11-09,B,331
2021-11-09,O,546
2021-11-10,A,307
2021-11-10,AB,59
2021-11-10,B,344
2021-11-10,O,575
2021-11-11,A,290
2021-11-11,AB,70
2021-11-11,B,315
2021-11-11,O,604
2021-11-12,A,304
2021-11-12,AB,72
2021-11-12,B,329
2021-11-12,O,601
2021-11-13,A,255
2021-11-13,AB,69
2021-11-13,B,294
2021-11-13,O,512
2021-11-14,A,313
2021-11-14,AB,80
2021-11-14,B,314
2021-11-14,O,580
2021-11-15,A,316
2021-11-15,AB,75
2021-11-15,B,354
2021-11-15,O,604
2021-11-16,A,303
2021-11-16,AB,65
2021-11-16,B,362
2021-11-16,O,578
2021-11-17,A,299
2021-11-17,AB,71
2021-11-17,B,330
2021-11-17,O,600
2021-11-18,A,347
2021-11-18,AB,85
2021-11-18,B,350
2021-11-18,O,618
2021-11-19,A,667
2021-11-19,AB,69
2021-11-19,B,354
2021-11-19,O,584
2021-11-20,A,309
2021-11-20,AB,76
2021-11-20,B,333
2021-11-20,O,549
2021-11-21,A,322
2021-11-21,AB,64
2021-11-21,B,313
2021-11-21,O,565
2021-11-22,A,333
2021-11-22,AB,82
2021-11-22,B,361
2021-11-22,O,552
2021-11-23,A,336
2021-11-23,AB,61
2021-11-23,B,364
2021-11-23,O,567
2021-11-24,A,321
2021-11-24,AB,84
2021-11-24,B,363
2021-11-24,O,570
2021-11-25,A,349
2021-11-25,AB,206
2021-11-25,B,365
2021-11-25,O,613
2021-11-26,A,307
2021-11-26,AB,81
2021-11-26,B,353
2021-11-26,O,531
2021-11-27,A,293
2021-11-27,AB,69
2021-11-27,B,305
2021-11-27,O,547
2021-11-28,A,310
2021-11-28,AB,78
2021-11-28,B,384
2021-11-28,O,561
2021-11-29,A,337
2021-11-29,AB,85
2021-11-29,B,389
2021-11-29,O,620
2021-11-30,A,321
2021-11-30,AB,77
2021-11-30,B,354
2021-11-30,O,634
2021-12-01,A,362
2021-12-01,AB,89
2021-12-01,B,384
2021-12-01,O,629
2021-12-02,A,377
2021-12-02,AB,73
2021-12-02,B,370
2021-12-02,O,597
2021-12-03,A,376
2021-12-03,AB,85
2021-12-03,B,936
2021-12-03,O,637
2021-12-04,A,317
2021-12-04,AB,76
2021-12-04,B,326
2021-12-04,O,540
2021-12-05,A,327
2021-12-05,AB,65
2021-12-05,B,345
2021-12-05,O,584
2021-12-06,A,377
2021-12-06,AB,98
2021-12-06,B,384
2021-12-06,O,647
2021-12-07,A,395
2021-12-07,AB,85
2021-12-07,B,351
2021-12-07,O,563
2021-12-08,A,343
2021-12-08,AB,80
2021-12-08,B,384
2021-12-08,O,595
2021-12-09,A,364
2021-12-09,AB,90
2021-12-09,B,372
2021-12-09,O,644
2021-12-10,A,340
2021-12-10,AB,67
2021-12-10,B,390
2021-12-10,O,564
2021-12-11,A,346
2021-12-11,AB,84
2021-12-11,B,361
2021-12-11,O,541
2021-12-12,A,390
2021-12-12,AB,90
2021-12-12,B,400
2021-12-12,O,582
2021-12-13,A,406
2021-12-13,AB,84
2021-12-13,B,375
2021-12-13,O,611
2021-12-14,A,347
2021-12-14,AB,88
2021-12-14,B,384
2021-12-14,O,586
2021-12-15,A,365
2021-12-15,AB,104
2021-12-15,B,388
2021-12-15,O,627
2021-12-16,A,368
2021-12-16,AB,93
2021-12-16,B,386
2021-12-16,O,564
2021-12-17,A,410
2021-12-17,AB,75
2021-12-17,B,413
2021-12-17,O,569
2021-12-18,A,337
2021-12-18,AB,76
2021-12-18,B,378
2021-12-18,O,563
2021-12-19,A,318
2021-12-19,AB,80
2021-12-19,B,343
2021-12-19,O,567
2021-12-20,A,364
2021-12-20,AB,75
2021-12-20,B,384
2021-12-20,O,592
2021-12-21,A,327
2021-12-21,AB,62
2021-12-21,B,384
2021-12-21,O,568
2021-12-22,A,326
2021-12-22,AB,80
2021-12-22,B,431
2021-12-22,O,589
2021-12-23,A,331
2021-12-23,AB,94
2021-12-23,B,327
2021-12-23,O,518
2021-12-24,A,343
2021-12-24,AB,70
2021-12-24,B,353
2021-12-24,O,597
2021-12-25,A,315
2021-12-25,AB,114
2021-12-25,B,362
2021-12-25,O,547
2021-12-26,A,340
2021-12-26,AB,74
2021-12-26,B,381
2021-12-26,O,545
2021-12-27,A,289
2021-12-27,AB,85
2021-12-27,B,398
2021-12-27,O,570
2021-12-28,A,311
2021-12-28,AB,95
2021-12-28,B,377
2021-12-28,O,549
2021-12-29,A,335
2021-12-29,AB,92
2021-12-29,B,364
2021-12-29,O,562
2021-12-30,A,303
2021-12-30,AB,74
2021-12-30,B,372
2021-12-30,O,578
2021-12-31,A,283
2021-12-31,AB,101
2021-12-31,B,409
2021-12-31,O,600
2022-01-01,A,269
2022-01-01,AB,84
2022-01-01,B,360
2022-01-01,O,521
2022-01-02,A,290
2022-01-02,AB,90
2022-01-02,B,359
2022-01-02,O,542
2022-01-03,A,295
2022-01-03,AB,71
2022-01-03,B,379
2022-01-03,O,611
2022-01-04,A,299
2022-01-04,AB,83
2022-01-04,B,417
2022-01-04,O,550
2022-01-05,A,309
2022-01-05,AB,70
2022-01-05,B,354
2022-01-05,O,549
2022-01-06,A,295
2022-01-06,AB,96
2022-01-06,B,417
2022-01-06,O,570
2022-01-07,A,298
2022-01-07,AB,82
2022-01-07,B,371
2022-01-07,O,570
2022-01-08,A,293
2022-01-08,AB,74
2022-01-08,B,740
2022-01-08,O,504
2022-01-09,A,252
2022-01-09,AB,62
2022-01-09,B,352
2022-01-09,O,598
2022-01-10,A,317
2022-01-10,AB,86
2022-01-10,B,393
2022-01-10,O,602
2022-01-11,A,293
2022-01-11,AB,69
2022-01-11,B,360
2022-01-11,O,593
2022-01-12,A,320
2022-01-12,AB,84
2022-01-12,B,350
2022-01-12,O,586
2022-01-13,A,320
2022-01-13,AB,85
2022-01-13,B,369
2022-01-13,O,606
2022-01-14,A,309
2022-01-14,AB,71
2022-01-14,B,394
2022-01-14,O,573
2022-01-15,A,254
2022-01-15,AB,55
2022-01-15,B,326
2022-01-15,O,501
2022-01-16,A,317
2022-01-16,AB,70
2022-01-16,B,384
2022-01-16,O,541
2022-01-17,A,313
2022-01-17,AB,65
2022-01-17,B,371
2022-01-17,O,591
2022-01-18,A,302
2022-01-18,AB,48
2022-01-18,B,371
2022-01-18,O,603
2022-01-19,A,282
2022-01-19,AB,57
2022-01-19,B,337
2022-01-19,O,609
2022-01-20,A,298
2022-01-20,AB,61
2022-01-20,B,379
2022-01-20,O,565
2022-01-21,A,286
2022-01-21,AB,57
2022-01-21,B,326
2022-01-21,O,559
2022-01-22,A,297
2022-01-22,AB,71
2022-01-22,B,343
2022-01-22,O,581
2022-01-23,A,317
2022-01-23,AB,66
2022-01-23,B,333
2022-01-23,O,580
2022-01-24,A,315
2022-01-24,AB,67
2022-01-24,B,362
2022-01-24,O,595
2022-01-25,A,302
2022-01-25,AB,77
2022-01-25,B,337
2022-01-25,O,634
2022-01-26,A,309
2022-01-26,AB,74
2022-01-26,B,350
2022-01-26,O,632
2022-01-27,A,267
2022-01-27,AB,67
2022-01-27,B,334
2022-01-27,O,631
2022-01-28,A,309
2022-01-28,AB,71
2022-01-28,B,340
2022-01-28,O,587
2022-01-29,A,286
2022-01-29,AB,60
2022-01-29,B,319
2022-01-29,O,523
2022-01-30,A,271
2022-01-30,AB,63
2022-01-30,B,300
2022-01-30,O,580
2022-01-31,A,297
2022-01-31,AB,208
2022-01-31,B,389
2022-01-31,O,577
2022-02-01,A,305
2022-02-01,AB,58
2022-02-01,B,354
2022-02-01,O,559
2022-02-02,A,332
2022-02-02,AB,63
2022-02-02,B,350
2022-02-02,O,563
2022-02-03,A,304
2022-02-03,AB,68
2022-02-03,B,311
2022-02-03,O,567
2022-02-04,A,313
2022-02-04,AB,70
2022-02-04,B,329
2022-02-04,O,501
2022-02-05,A,240
2022-02-05,AB,64
2022-02-05,B,316
2022-02-05,O,530
2022-02-06,A,294
2022-02-06,AB,57
2022-02-06,B,319
2022-02-06,O,562
2022-02-07,A,288
2022-02-07,AB,64
2022-02-07,B,360
2022-02-07,O,591
2022-02-08,A,300
2022-02-08,AB,52
2022-02-08,B,325
2022-02-08,O,545
2022-02-09,A,310
2022-02-09,AB,62
2022-02-09,B,839
2022-02-09,O,568
2022-02-10,A,292
2022-02-10,AB,70
2022-02-10,B,345
2022-02-10,O,572
2022-02-11,A,330
2022-02-11,AB,68
2022-02-11,B,343
2022-02-11,O,578
2022-02-12,A,270
2022-02-12,AB,65
2022-02-12,B,341
2022-02-12,O,525
2022-02-13,A,290
2022-02-13,AB,74
2022-02-13,B,364
2022-02-13,O,538
2022-02-14,A,297
2022-02-14,AB,81
2022-02-14,B,319
2022-02-14,O,591
2022-02-15,A,299
2022-02-15,AB,78
2022-02-15,B,343
2022-02-15,O,511
2022-02-16,A,290
2022-02-16,AB,77
2022-02-16,B,343
2022-02-16,O,544
2022-02-17,A,282
2022-02-17,AB,84
2022-02-17,B,348
2022-02-17,O,554
2022-02-18,A,301
2022-02-18,AB,76
2022-02-18,B,353
2022-02-18,O,526
2022-02-19,A,250
2022-02-19,AB,60
2022-02-19,B,314
2022-02-19,O,465
2022-02-20,A,250
2022-02-20,AB,69
2022-02-20,B,347
2022-02-20,O,526
2022-02-21,A,338
2022-02-21,AB,67
2022-02-21,B,318
2022-02-21,O,596
2022-02-22,A,308
2022-02-22,AB,62
2022-02-22,B,330
2022-02-22,O,547
2022-02-23,A,282
2022-02-23,AB,62
2022-02-23,B,325
2022-02-23,O,550
2022-02-24,A,289
2022-02-24,AB,60
2022-02-24,B,338
2022-02-24,O,535
2022-02-25,A,273
2022-02-25,AB,70
2022-02-25,B,335
2022-02-25,O,525
2022-02-26,A,284
2022-02-26,AB,54
2022-02-26,B,300
2022-02-26,O,481
2022-02-27,A,268
2022-02-27,AB,56
2022-02-27,B,306
2022-02-27,O,468
2022-02-28,A,285
2022-02-28,AB,89
2022-02-28,B,347
2022-02-28,O,539
2022-03-01,A,303
2022-03-01,AB,78
2022-03-01,B,285
2022-03-01,O,518
2022-03-02,A,295
2022-03-02,AB,79
2022-03-02,B,324
2022-03-02,O,529
2022-03-03,A,296
2022-03-03,AB,89
2022-03-03,B,353
2022-03-03,O,566
2022-03-04,A,517
2022-03-04,AB,62
2022-03-04,B,329
2022-03-04,O,549
2022-03-05,A,485
2022-03-05,AB,57
2022-03-05,B,277
2022-03-05,O,504
2022-03-06,A,487
2022-03-06,AB,72
