issue_id,request_id,unit_id,issue_date,exact_match
BI0032873,BR0008287,BU0005958,2024-03-13,Yes
BI0032874,BR0008287,BU0025228,2024-03-13,Yes
BI0032875,BR0008288,BU0020779,2024-03-14,Yes
BI0032876,BR0008288,BU0025412,2024-03-14,Yes
BI0032877,BR0016183,BU0007653,2024-03-14,Yes
BI0032878,BR0019841,BU0013691,2024-03-14,Yes
BI0032879,BR0030451,BU0018951,2024-03-14,Yes
BI0032880,BR0008289,BU0034016,2024-03-15,Yes
BI0032881,BR0008289,BU0034017,2024-03-15,Yes
BI0032882,BR0016184,BU0018178,2024-03-15,Yes
BI0032883,BR0019842,BU0013399,2024-03-15,No
BI0032884,BR0030453,BU0023225,2024-03-15,Yes
BI0032885,BR0030453,BU0036561,2024-03-15,Yes
BI0032886,BR0008290,BU0025831,2024-03-16,Yes
BI0032887,BR0008290,BU0041163,2024-03-16,Yes
BI0032888,BR0016185,BU0028496,2024-03-16,Yes
BI0032889,BR0019843,BU0025307,2024-03-16,Yes
BI0032890,BR0030454,BU0019944,2024-03-16,Yes
BI0032891,BR0008291,BU0007990,2024-03-17,Yes
BI0032892,BR0008292,BU0021937,2024-03-17,Yes
BI0032893,BR0016186,BU0025526,2024-03-17,Yes
BI0032894,BR0030455,BU0002461,2024-03-17,Yes
BI0032895,BR0030456,BU0008298,2024-03-17,Yes
BI0032896,BR0016187,BU0025527,2024-03-18,Yes
BI0032897,BR0008293,BU0034096,2024-03-18,Yes
BI0032898,BR0008293,BU0035254,2024-03-18,Yes
BI0032899,BR0016188,BU0001603,2024-03-18,Yes
BI0032900,BR0019844,BU0013005,2024-03-18,Yes
BI0032901,BR0030457,BU0016002,2024-03-18,Yes
BI0032902,BR0008294,BU0015710,2024-03-19,Yes
BI0032903,BR0008294,BU0019897,2024-03-19,No
BI0032904,BR0016189,BU0006505,2024-03-19,Yes
BI0032905,BR0019845,BU0019898,2024-03-19,No
BI0032906,BR0030459,BU0020480,2024-03-19,Yes
BI0032907,BR0030459,BU0025476,2024-03-19,Yes
BI0032908,BR0030459,BU0025477,2024-03-19,Yes
BI0032909,BR0008295,BU0005323,2024-03-20,Yes
BI0032910,BR0008295,BU0005324,2024-03-20,Yes
BI0032911,BR0016190,BU0018243,2024-03-20,Yes
BI0032912,BR0030460,BU0034273,2024-03-20,Yes
BI0032913,BR0030461,BU0004729,2024-03-20,Yes
BI0032914,BR0030462,BU0025668,2024-03-20,Yes
BI0032915,BR0019846,BU0039538,2024-03-21,No
BI0032916,BR0030464,BU0033921,2024-03-21,Yes
BI0032917,BR0030464,BU0037469,2024-03-21,Yes
BI0032918,BR0008296,BU0004212,2024-03-21,Yes
BI0032919,BR0008297,BU0024478,2024-03-21,No
BI0032920,BR0016191,BU0021162,2024-03-21,Yes
BI0032921,BR0030463,BU0002095,2024-03-21,Yes
BI0032922,BR0008298,BU0030559,2024-03-22,No
BI0032923,BR0008298,BU0030856,2024-03-22,No
BI0032924,BR0016192,BU0013410,2024-03-22,Yes
BI0032925,BR0030465,BU0040642,2024-03-22,Yes
BI0032926,BR0030465,BU0013020,2024-03-22,Yes
BI0032927,BR0030466,BU0013897,2024-03-22,Yes
BI0032928,BR0008299,BU0012896,2024-03-23,Yes
BI0032929,BR0008300,BU0012090,2024-03-23,No
BI0032930,BR0016193,BU0036870,2024-03-23,Yes
BI0032931,BR0030467,BU0012189,2024-03-23,Yes
BI0032932,BR0030467,BU0006554,2024-03-23,Yes
BI0032933,BR0008301,BU0015208,2024-03-24,Yes
BI0032934,BR0008301,BU0015209,2024-03-24,Yes
BI0032935,BR0016194,BU0026545,2024-03-24,Yes
BI0032936,BR0030468,BU0016227,2024-03-24,Yes
BI0032937,BR0030469,BU0020026,2024-03-24,Yes
BI0032938,BR0008302,BU0017076,2024-03-25,Yes
BI0032939,BR0016195,BU0033742,2024-03-25,Yes
BI0032940,BR0008303,BU0038981,2024-03-25,Yes
BI0032941,BR0030471,BU0030129,2024-03-25,Yes
BI0032942,BR0030470,BU0037094,2024-03-25,Yes
BI0032943,BR0030470,BU0024112,2024-03-25,Yes
BI0032944,BR0030472,BU0027755,2024-03-26,Yes
BI0032945,BR0030472,BU0027756,2024-03-26,Yes
BI0032946,BR0030472,BU0028894,2024-03-26,Yes
BI0032947,BR0008304,BU0034044,2024-03-26,Yes
BI0032948,BR0008305,BU0031065,2024-03-26,No
BI0032949,BR0016196,BU0024911,2024-03-26,Yes
BI0032950,BR0019847,BU0036981,2024-03-26,Yes
BI0032951,BR0019848,BU0005680,2024-03-27,Yes
BI0032952,BR0008306,BU0024326,2024-03-27,Yes
BI0032953,BR0008306,BU0025260,2024-03-27,Yes
BI0032954,BR0016197,BU0011641,2024-03-27,Yes
BI0032955,BR0030473,BU0031066,2024-03-27,Yes
BI0032956,BR0030473,BU0020280,2024-03-27,Yes
BI0032957,BR0030473,BU0022823,2024-03-27,Yes
BI0032958,BR0030474,BU0022962,2024-03-28,Yes
BI0032959,BR0030474,BU0010508,2024-03-28,Yes
BI0032960,BR0030474,BU0011513,2024-03-28,Yes
BI0032961,BR0008307,BU0008445,2024-03-28,No
BI0032962,BR0008307,BU0013160,2024-03-28,No
BI0032963,BR0016198,BU0018596,2024-03-28,Yes
BI0032964,BR0008308,BU0023170,2024-03-29,Yes
BI0032965,BR0008309,BU0025634,2024-03-29,Yes
BI0032966,BR0016199,BU0031256,2024-03-29,Yes
BI0032967,BR0030475,BU0022361,2024-03-29,Yes
BI0032968,BR0030475,BU0026797,2024-03-29,Yes
BI0032969,BR0030476,BU0036549,2024-03-29,Yes
BI0032970,BR0016200,BU0001515,2024-03-30,Yes
BI0032971,BR0008310,BU0030251,2024-03-30,Yes
BI0032972,BR0030477,BU0039649,2024-03-30,Yes
BI0032973,BR0030477,BU0007163,2024-03-30,Yes
BI0032974,BR0008311,BU0006697,2024-03-31,No
BI0032975,BR0016201,BU0024070,2024-03-31,Yes
BI0032976,BR0030478,BU0009717,2024-03-31,Yes
BI0032977,BR0030479,BU0028163,2024-03-31,Yes
BI0032978,BR0030480,BU0031045,2024-04-01,Yes
BI0032979,BR0030480,BU0009094,2024-04-01,Yes
BI0032980,BR0030480,BU0027616,2024-04-01,Yes
BI0032981,BR0016202,BU0033828,2024-04-01,Yes
BI0032982,BR0008312,BU0011657,2024-04-01,Yes
BI0032983,BR0030481,BU0015188,2024-04-02,Yes
BI0032984,BR0030482,BU0007082,2024-04-02,No
BI0032985,BR0008313,BU0022702,2024-04-02,Yes
BI0032986,BR0008313,BU0034601,2024-04-02,Yes
BI0032987,BR0016203,BU0038906,2024-04-02,Yes
BI0032988,BR0019849,BU0005681,2024-04-02,Yes
BI0032989,BR0030483,BU0010292,2024-04-02,No
BI0032990,BR0030484,BU0018356,2024-04-03,Yes
BI0032991,BR0030484,BU0042045,2024-04-03,Yes
BI0032992,BR0016204,BU0039965,2024-04-03,Yes
BI0032993,BR0008316,BU0006398,2024-04-04,Yes
BI0032994,BR0030486,BU0002716,2024-04-04,Yes
BI0032995,BR0030487,BU0037895,2024-04-04,Yes
BI0032996,BR0008315,BU0035007,2024-04-04,Yes
BI0032997,BR0016205,BU0039580,2024-04-04,Yes
BI0032998,BR0008318,BU0002087,2024-04-05,Yes
BI0032999,BR0008317,BU0015539,2024-04-05,Yes
BI0033000,BR0016206,BU0024211,2024-04-05,Yes
BI0033001,BR0030488,BU0020215,2024-04-05,Yes
BI0033002,BR0030488,BU0007133,2024-04-05,Yes
BI0033003,BR0030489,BU0019661,2024-04-06,Yes
BI0033004,BR0030490,BU0037208,2024-04-06,Yes
BI0033005,BR0008319,BU0003787,2024-04-06,Yes
BI0033006,BR0016207,BU0019781,2024-04-06,Yes
BI0033007,BR0016208,BU0028420,2024-04-07,Yes
BI0033008,BR0008320,BU0018029,2024-04-07,Yes
BI0033009,BR0030491,BU0010909,2024-04-07,Yes
BI0033010,BR0030491,BU0014533,2024-04-07,Yes
BI0033011,BR0008321,BU0004442,2024-04-08,No
BI0033012,BR0016209,BU0012360,2024-04-08,Yes
BI0033013,BR0030492,BU0007186,2024-04-08,Yes
BI0033014,BR0030492,BU0009498,2024-04-08,Yes
BI0033015,BR0008323,BU0004379,2024-04-09,Yes
BI0033016,BR0016210,BU0040087,2024-04-09,Yes
BI0033017,BR0030494,BU0036800,2024-04-09,Yes
BI0033018,BR0008324,BU0018504,2024-04-10,Yes
BI0033019,BR0016211,BU0016437,2024-04-10,Yes
BI0033020,BR0030495,BU0003794,2024-04-10,Yes
BI0033021,BR0030495,BU0021675,2024-04-10,Yes
BI0033022,BR0008325,BU0036678,2024-04-11,Yes
BI0033023,BR0030496,BU0038688,2024-04-11,Yes
BI0033024,BR0030496,BU0009478,2024-04-11,Yes
BI0033025,BR0016212,BU0003136,2024-04-11,Yes
BI0033026,BR0008326,BU0036679,2024-04-12,Yes
BI0033027,BR0016213,BU0040867,2024-04-12,Yes
BI0033028,BR0030497,BU0015845,2024-04-12,Yes
BI0033029,BR0030498,BU0002234,2024-04-12,Yes
BI0033030,BR0008327,BU0038940,2024-04-13,Yes
BI0033031,BR0016214,BU0022624,2024-04-13,Yes
BI0033032,BR0030499,BU0022307,2024-04-13,Yes
BI0033033,BR0030499,BU0005615,2024-04-13,Yes
BI0033034,BR0008328,BU0002304,2024-04-14,Yes
BI0033035,BR0016215,BU0038788,2024-04-14,Yes
BI0033036,BR0030500,BU0021792,2024-04-14,Yes
BI0033037,BR0030500,BU0030346,2024-04-14,Yes
BI0033038,BR0030502,BU0040560,2024-04-15,Yes
BI0033039,BR0030501,BU0002312,2024-04-15,Yes
BI0033040,BR0008329,BU0002376,2024-04-15,Yes
BI0033041,BR0016216,BU0000251,2024-04-15,Yes
BI0033042,BR0008330,BU0005382,2024-04-16,Yes
BI0033043,BR0016217,BU0005153,2024-04-16,Yes
BI0033044,BR0030503,BU0023791,2024-04-16,Yes
BI0033045,BR0030503,BU0033418,2024-04-16,Yes
BI0033046,BR0016218,BU0034237,2024-04-17,Yes
BI0033047,BR0008331,BU0031375,2024-04-17,Yes
BI0033048,BR0030504,BU0029357,2024-04-17,Yes
BI0033049,BR0030504,BU0009139,2024-04-17,Yes
BI0033050,BR0030505,BU0013549,2024-04-18,Yes
BI0033051,BR0008332,BU0031376,2024-04-18,Yes
BI0033052,BR0016219,BU0036722,2024-04-18,Yes
BI0033053,BR0030506,BU0025734,2024-04-18,Yes
BI0033054,BR0030508,BU0039905,2024-04-19,Yes
BI0033055,BR0008333,BU0039552,2024-04-19,Yes
BI0033056,BR0016220,BU0036723,2024-04-19,Yes
BI0033057,BR0030507,BU0007912,2024-04-19,Yes
BI0033058,BR0008334,BU0004003,2024-04-20,Yes
BI0033059,BR0016221,BU0002159,2024-04-20,Yes
BI0033060,BR0030509,BU0026577,2024-04-20,Yes
BI0033061,BR0030510,BU0029029,2024-04-20,Yes
BI0033062,BR0016222,BU0002688,2024-04-21,Yes
BI0033063,BR0030512,BU0006381,2024-04-21,Yes
BI0033064,BR0008335,BU0007825,2024-04-21,Yes
BI0033065,BR0030511,BU0023675,2024-04-21,Yes
BI0033066,BR0016223,BU0004711,2024-04-22,Yes
BI0033067,BR0008336,BU0002358,2024-04-22,Yes
BI0033068,BR0008337,BU0013574,2024-04-22,Yes
BI0033069,BR0008338,BU0004793,2024-04-22,Yes
BI0033070,BR0019850,BU0032098,2024-04-22,Yes
BI0033071,BR0030513,BU0031609,2024-04-22,Yes
BI0033072,BR0030513,BU0032617,2024-04-22,Yes
BI0033073,BR0030514,BU0036140,2024-04-23,Yes
BI0033074,BR0008339,BU0015106,2024-04-23,Yes
BI0033075,BR0016224,BU0024526,2024-04-23,Yes
BI0033076,BR0030515,BU0009545,2024-04-23,Yes
BI0033077,BR0008340,BU0015107,2024-04-24,Yes
BI0033078,BR0016225,BU0024527,2024-04-24,Yes
BI0033079,BR0030516,BU0032262,2024-04-24,Yes
BI0033080,BR0030517,BU0035442,2024-04-24,Yes
BI0033081,BR0008341,BU0020389,2024-04-25,Yes
BI0033082,BR0030518,BU0004091,2024-04-25,Yes
BI0033083,BR0016226,BU0036728,2024-04-25,Yes
BI0033084,BR0030519,BU0013953,2024-04-25,Yes
BI0033085,BR0016227,BU0036729,2024-04-26,Yes
BI0033086,BR0008342,BU0036622,2024-04-26,Yes
BI0033087,BR0008342,BU0041298,2024-04-26,Yes
BI0033088,BR0030520,BU0029253,2024-04-26,Yes
BI0033089,BR0030520,BU0007934,2024-04-26,Yes
BI0033090,BR0008343,BU0027447,2024-04-27,Yes
BI0033091,BR0016228,BU0005895,2024-04-27,Yes
BI0033092,BR0030521,BU0030165,2024-04-27,Yes
BI0033093,BR0030521,BU0031121,2024-04-27,Yes
BI0033094,BR0008344,BU0027448,2024-04-28,Yes
BI0033095,BR0016229,BU0029987,2024-04-28,Yes
BI0033096,BR0030522,BU0031122,2024-04-28,Yes
BI0033097,BR0030522,BU0003202,2024-04-28,Yes
BI0033098,BR0016230,BU0017227,2024-04-29,Yes
BI0033099,BR0008345,BU0019645,2024-04-29,Yes
BI0033100,BR0008345,BU0026609,2024-04-29,Yes
BI0033101,BR0030523,BU0040492,2024-04-29,Yes
BI0033102,BR0030523,BU0002042,2024-04-29,Yes
BI0033103,BR0008346,BU0039913,2024-04-30,Yes
BI0033104,BR0008347,BU0015580,2024-04-30,Yes
BI0033105,BR0016231,BU0006023,2024-04-30,Yes
BI0033106,BR0030524,BU0041988,2024-04-30,Yes
BI0033107,BR0030524,BU0026747,2024-04-30,Yes
BI0033108,BR0016232,BU0011619,2024-05-01,Yes
BI0033109,BR0008348,BU0012078,2024-05-01,Yes
BI0033110,BR0008349,BU0021180,2024-05-01,Yes
BI0033111,BR0030525,BU0022371,2024-05-01,Yes
BI0033112,BR0030525,BU0032446,2024-05-01,Yes
BI0033113,BR0008350,BU0010470,2024-05-02,Yes
BI0033114,BR0008350,BU0031428,2024-05-02,Yes
BI0033115,BR0030526,BU0040034,2024-05-02,Yes
BI0033116,BR0030526,BU0037448,2024-05-02,Yes
BI0033117,BR0016233,BU0040174,2024-05-02,Yes
BI0033118,BR0008351,BU0041579,2024-05-03,Yes
BI0033119,BR0008351,BU0010647,2024-05-03,Yes
BI0033120,BR0016234,BU0006285,2024-05-03,Yes
BI0033121,BR0030527,BU0018868,2024-05-03,Yes
BI0033122,BR0030528,BU0036736,2024-05-03,Yes
BI0033123,BR0030528,BU0008462,2024-05-03,Yes
BI0033124,BR0008352,BU0011137,2024-05-04,Yes
BI0033125,BR0030529,BU0017090,2024-05-04,Yes
BI0033126,BR0030530,BU0003420,2024-05-04,Yes
BI0033127,BR0008353,BU0032052,2024-05-04,Yes
BI0033128,BR0016235,BU0032069,2024-05-04,Yes
BI0033129,BR0016236,BU0008503,2024-05-05,Yes
BI0033130,BR0008354,BU0012527,2024-05-05,Yes
BI0033131,BR0030531,BU0004519,2024-05-05,Yes
BI0033132,BR0030532,BU0041657,2024-05-05,Yes
BI0033133,BR0030533,BU0041658,2024-05-05,Yes
BI0033134,BR0030534,BU0023489,2024-05-06,Yes
BI0033135,BR0008355,BU0022749,2024-05-06,Yes
BI0033136,BR0008355,BU0002603,2024-05-06,Yes
BI0033137,BR0016237,BU0033677,2024-05-06,Yes
BI0033138,BR0030535,BU0032230,2024-05-06,Yes
BI0033139,BR0030536,BU0010972,2024-05-06,Yes
BI0033140,BR0016238,BU0002437,2024-05-07,Yes
BI0033141,BR0030538,BU0012805,2024-05-07,Yes
BI0033142,BR0030539,BU0020125,2024-05-07,Yes
BI0033143,BR0008356,BU0002604,2024-05-07,Yes
BI0033144,BR0008356,BU0005243,2024-05-07,Yes
BI0033145,BR0019851,BU0006616,2024-05-07,Yes
BI0033146,BR0030537,BU0032212,2024-05-07,Yes
BI0033147,BR0008357,BU0026585,2024-05-08,Yes
BI0033148,BR0008358,BU0003933,2024-05-08,Yes
BI0033149,BR0016239,BU0013309,2024-05-08,Yes
BI0033150,BR0030540,BU0015019,2024-05-08,Yes
BI0033151,BR0030540,BU0037747,2024-05-08,Yes
BI0033152,BR0008359,BU0020508,2024-05-09,Yes
BI0033153,BR0008360,BU0000375,2024-05-09,Yes
BI0033154,BR0016240,BU0013310,2024-05-09,Yes
BI0033155,BR0030541,BU0037748,2024-05-09,Yes
BI0033156,BR0030542,BU0009757,2024-05-10,Yes
BI0033157,BR0008361,BU0003440,2024-05-10,Yes
BI0033158,BR0008362,BU0004813,2024-05-10,Yes
BI0033159,BR0030543,BU0014478,2024-05-10,Yes
BI0033160,BR0030543,BU0024338,2024-05-10,Yes
BI0033161,BR0016241,BU0007705,2024-05-10,Yes
BI0033162,BR0008363,BU0014142,2024-05-11,Yes
BI0033163,BR0016242,BU0024151,2024-05-11,Yes
BI0033164,BR0019852,BU0001144,2024-05-11,Yes
BI0033165,BR0030544,BU0026224,2024-05-11,Yes
BI0033166,BR0030545,BU0032740,2024-05-11,Yes
BI0033167,BR0030547,BU0032741,2024-05-12,Yes
BI0033168,BR0030547,BU0008141,2024-05-12,Yes
BI0033169,BR0030546,BU0026120,2024-05-12,Yes
BI0033170,BR0008364,BU0013154,2024-05-12,Yes
BI0033171,BR0008364,BU0016663,2024-05-12,Yes
BI0033172,BR0016243,BU0002160,2024-05-12,Yes
BI0033173,BR0019853,BU0009627,2024-05-13,Yes
BI0033174,BR0008365,BU0019823,2024-05-13,Yes
BI0033175,BR0008365,BU0005884,2024-05-13,Yes
BI0033176,BR0016244,BU0002741,2024-05-13,Yes
BI0033177,BR0030548,BU0014294,2024-05-13,Yes
BI0033178,BR0030548,BU0023525,2024-05-13,Yes
BI0033179,BR0030548,BU0023538,2024-05-13,Yes
BI0033180,BR0016245,BU0033802,2024-05-14,Yes
BI0033181,BR0030551,BU0017882,2024-05-14,Yes
BI0033182,BR0008366,BU0029851,2024-05-14,Yes
BI0033183,BR0008367,BU0036350,2024-05-14,Yes
BI0033184,BR0016246,BU0004753,2024-05-14,Yes
BI0033185,BR0030549,BU0036054,2024-05-14,Yes
BI0033186,BR0030550,BU0001869,2024-05-14,Yes
BI0033187,BR0008369,BU0014759,2024-05-15,Yes
BI0033188,BR0016247,BU0011116,2024-05-15,Yes
BI0033189,BR0016247,BU0004586,2024-05-15,Yes
BI0033190,BR0030552,BU0010178,2024-05-15,Yes
BI0033191,BR0030552,BU0015877,2024-05-15,Yes
BI0033192,BR0008368,BU0020814,2024-05-15,Yes
BI0033193,BR0019854,BU0027165,2024-05-15,Yes
BI0033194,BR0030553,BU0029940,2024-05-15,Yes
BI0033195,BR0008370,BU0014228,2024-05-16,Yes
BI0033196,BR0008370,BU0019226,2024-05-16,Yes
BI0033197,BR0019855,BU0023663,2024-05-16,Yes
BI0033198,BR0016248,BU0013259,2024-05-16,Yes
BI0033199,BR0016249,BU0035489,2024-05-16,Yes
BI0033200,BR0030554,BU0004163,2024-05-16,Yes
BI0033201,BR0030554,BU0030405,2024-05-16,Yes
BI0033202,BR0030555,BU0030406,2024-05-16,Yes
BI0033203,BR0008371,BU0028010,2024-05-17,Yes
BI0033204,BR0008371,BU0030436,2024-05-17,Yes
BI0033205,BR0016250,BU0007164,2024-05-17,Yes
BI0033206,BR0016250,BU0004540,2024-05-17,Yes
BI0033207,BR0030556,BU0037954,2024-05-17,Yes
BI0033208,BR0030557,BU0017762,2024-05-17,Yes
BI0033209,BR0030558,BU0024990,2024-05-17,Yes
BI0033210,BR0030559,BU0024991,2024-05-18,Yes
BI0033211,BR0030561,BU0038287,2024-05-18,Yes
BI0033212,BR0008372,BU0000602,2024-05-18,Yes
BI0033213,BR0008373,BU0002853,2024-05-18,Yes
BI0033214,BR0016251,BU0004325,2024-05-18,Yes
BI0033215,BR0016252,BU0004326,2024-05-18,Yes
BI0033216,BR0019856,BU0032842,2024-05-18,Yes
BI0033217,BR0030560,BU0013697,2024-05-18,Yes
BI0033218,BR0030562,BU0006560,2024-05-19,Yes
BI0033219,BR0030563,BU0032116,2024-05-19,Yes
BI0033220,BR0030563,BU0035492,2024-05-19,Yes
BI0033221,BR0008374,BU0008117,2024-05-19,Yes
BI0033222,BR0008375,BU0014428,2024-05-19,Yes
BI0033223,BR0016253,BU0041777,2024-05-19,Yes
BI0033224,BR0016254,BU0017664,2024-05-19,Yes
BI0033225,BR0019857,BU0006051,2024-05-20,Yes
BI0033226,BR0030564,BU0038443,2024-05-20,Yes
BI0033227,BR0030564,BU0026966,2024-05-20,Yes
BI0033228,BR0008376,BU0021244,2024-05-20,Yes
BI0033229,BR0008376,BU0036361,2024-05-20,Yes
BI0033230,BR0016255,BU0023954,2024-05-20,Yes
BI0033231,BR0016255,BU0018100,2024-05-20,Yes
BI0033232,BR0030565,BU0034383,2024-05-20,Yes
BI0033233,BR0016257,BU0030200,2024-05-21,Yes
BI0033234,BR0008377,BU0015664,2024-05-21,Yes
BI0033235,BR0008378,BU0021113,2024-05-21,Yes
BI0033236,BR0016256,BU0035294,2024-05-21,Yes
BI0033237,BR0019858,BU0006052,2024-05-21,Yes
BI0033238,BR0030566,BU0034700,2024-05-21,Yes
BI0033239,BR0030566,BU0038473,2024-05-21,Yes
BI0033240,BR0030567,BU0041045,2024-05-21,Yes
BI0033241,BR0019859,BU0026215,2024-05-22,Yes
BI0033242,BR0030569,BU0016417,2024-05-22,Yes
BI0033243,BR0030569,BU0029350,2024-05-22,Yes
BI0033244,BR0008379,BU0027012,2024-05-22,Yes
BI0033245,BR0008379,BU0003827,2024-05-22,Yes
BI0033246,BR0016258,BU0009760,2024-05-22,Yes
BI0033247,BR0016259,BU0004460,2024-05-22,Yes
BI0033248,BR0030568,BU0039546,2024-05-22,Yes
BI0033249,BR0008380,BU0001767,2024-05-23,Yes
BI0033250,BR0008380,BU0006311,2024-05-23,Yes
BI0033251,BR0016260,BU0004461,2024-05-23,Yes
BI0033252,BR0016260,BU0020528,2024-05-23,Yes
BI0033253,BR0030570,BU0018632,2024-05-23,Yes
BI0033254,BR0030571,BU0000670,2024-05-23,Yes
BI0033255,BR0030572,BU0015908,2024-05-23,Yes
BI0033256,BR0030574,BU0002498,2024-05-24,Yes
BI0033257,BR0030574,BU0008416,2024-05-24,Yes
BI0033258,BR0016261,BU0031460,2024-05-24,Yes
BI0033259,BR0008381,BU0023006,2024-05-24,Yes
BI0033260,BR0008381,BU0028388,2024-05-24,Yes
BI0033261,BR0016262,BU0038611,2024-05-24,Yes
BI0033262,BR0030573,BU0032791,2024-05-24,Yes
BI0033263,BR0030576,BU0017714,2024-05-25,Yes
BI0033264,BR0030576,BU0028084,2024-05-25,Yes
BI0033265,BR0016263,BU0040389,2024-05-25,Yes
BI0033266,BR0016263,BU0029971,2024-05-25,Yes
BI0033267,BR0008382,BU0028860,2024-05-25,Yes
BI0033268,BR0008383,BU0015834,2024-05-25,Yes
BI0033269,BR0030575,BU0035961,2024-05-25,Yes
BI0033270,BR0008384,BU0023028,2024-05-26,Yes
BI0033271,BR0008384,BU0040741,2024-05-26,Yes
BI0033272,BR0016264,BU0029972,2024-05-26,Yes
BI0033273,BR0016264,BU0041282,2024-05-26,Yes
BI0033274,BR0019860,BU0038632,2024-05-26,Yes
BI0033275,BR0030577,BU0026031,2024-05-26,Yes
BI0033276,BR0030577,BU0028616,2024-05-26,Yes
BI0033277,BR0030578,BU0012631,2024-05-26,Yes
BI0033278,BR0016265,BU0029722,2024-05-27,Yes
BI0033279,BR0008385,BU0001527,2024-05-27,Yes
BI0033280,BR0008385,BU0010308,2024-05-27,Yes
BI0033281,BR0016266,BU0018160,2024-05-27,Yes
BI0033282,BR0030579,BU0019173,2024-05-27,Yes
BI0033283,BR0030580,BU0019240,2024-05-27,Yes
BI0033284,BR0030581,BU0032272,2024-05-27,Yes
BI0033285,BR0016267,BU0012012,2024-05-28,Yes
BI0033286,BR0008386,BU0012597,2024-05-28,Yes
BI0033287,BR0008386,BU0012598,2024-05-28,Yes
BI0033288,BR0016268,BU0001894,2024-05-28,Yes
BI0033289,BR0030582,BU0034212,2024-05-28,Yes
BI0033290,BR0030582,BU0005658,2024-05-28,Yes
BI0033291,BR0030582,BU0010602,2024-05-28,Yes
BI0033292,BR0030583,BU0010603,2024-05-29,Yes
BI0033293,BR0030583,BU0015704,2024-05-29,Yes
BI0033294,BR0030583,BU0016875,2024-05-29,Yes
BI0033295,BR0016269,BU0004929,2024-05-29,Yes
BI0033296,BR0016270,BU0000457,2024-05-29,Yes
BI0033297,BR0008387,BU0031797,2024-05-29,Yes
BI0033298,BR0008388,BU0017424,2024-05-29,Yes
BI0033299,BR0019861,BU0005880,2024-05-30,Yes
BI0033300,BR0008389,BU0021231,2024-05-30,Yes
BI0033301,BR0008389,BU0028799,2024-05-30,Yes
BI0033302,BR0016271,BU0028409,2024-05-30,Yes
BI0033303,BR0016272,BU0028410,2024-05-30,Yes
BI0033304,BR0030584,BU0027305,2024-05-30,Yes
BI0033305,BR0030584,BU0027306,2024-05-30,Yes
BI0033306,BR0030584,BU0041389,2024-05-30,Yes
BI0033307,BR0008390,BU0005717,2024-05-31,Yes
BI0033308,BR0008390,BU0013390,2024-05-31,Yes
BI0033309,BR0016273,BU0018043,2024-05-31,Yes
BI0033310,BR0016273,BU0020743,2024-05-31,Yes
BI0033311,BR0030586,BU0015092,2024-05-31,Yes
BI0033312,BR0030585,BU0036700,2024-05-31,Yes
BI0033313,BR0030585,BU0012472,2024-05-31,Yes
BI0033314,BR0008391,BU0024757,2024-06-01,Yes
BI0033315,BR0008391,BU0033682,2024-06-01,Yes
BI0033316,BR0016275,BU0011541,2024-06-01,Yes
BI0033317,BR0016274,BU0019134,2024-06-01,Yes
BI0033318,BR0030587,BU0012473,2024-06-01,Yes
BI0033319,BR0030587,BU0016911,2024-06-01,Yes
BI0033320,BR0030587,BU0037159,2024-06-01,Yes
BI0033321,BR0008392,BU0009976,2024-06-02,Yes
BI0033322,BR0008393,BU0025933,2024-06-02,Yes
BI0033323,BR0016276,BU0034088,2024-06-02,Yes
BI0033324,BR0016277,BU0005823,2024-06-02,Yes
BI0033325,BR0030588,BU0013520,2024-06-02,Yes
BI0033326,BR0030588,BU0025095,2024-06-02,Yes
BI0033327,BR0030589,BU0012943,2024-06-02,Yes
BI0033328,BR0016279,BU0007559,2024-06-03,Yes
BI0033329,BR0008394,BU0029696,2024-06-03,Yes
BI0033330,BR0008394,BU0038046,2024-06-03,Yes
BI0033331,BR0016278,BU0008986,2024-06-03,Yes
BI0033332,BR0019862,BU0005291,2024-06-03,Yes
BI0033333,BR0030590,BU0028296,2024-06-03,Yes
BI0033334,BR0030590,BU0007806,2024-06-03,Yes
BI0033335,BR0030591,BU0026456,2024-06-03,Yes
BI0033336,BR0030593,BU0030983,2024-06-04,Yes
BI0033337,BR0030593,BU0020106,2024-06-04,Yes
BI0033338,BR0008395,BU0004852,2024-06-04,Yes
BI0033339,BR0008395,BU0004853,2024-06-04,Yes
BI0033340,BR0016280,BU0036642,2024-06-04,Yes
BI0033341,BR0016281,BU0037407,2024-06-04,Yes
BI0033342,BR0030592,BU0030414,2024-06-04,Yes
BI0033343,BR0008396,BU0010769,2024-06-05,Yes
BI0033344,BR0008396,BU0012492,2024-06-05,Yes
BI0033345,BR0016282,BU0006516,2024-06-05,Yes
BI0033346,BR0030594,BU0032299,2024-06-05,Yes
BI0033347,BR0030594,BU0034887,2024-06-05,Yes
BI0033348,BR0030595,BU0013934,2024-06-05,Yes
BI0033349,BR0016283,BU0029471,2024-06-05,Yes
BI0033350,BR0019863,BU0010760,2024-06-05,Yes
BI0033351,BR0008397,BU0002976,2024-06-06,Yes
BI0033352,BR0008397,BU0038271,2024-06-06,Yes
BI0033353,BR0030596,BU0031075,2024-06-06,Yes
BI0033354,BR0030596,BU0036026,2024-06-06,Yes
